"","beta","Std. Error","z value","Pr(>|z|)","Feature","p.adj"
"IFIT3.1",0.0123286814325157,0.0103225887689541,1.19434007383837,0.232344967887225,"IFIT3.1",1
"CDKN2A",0.0123014940739677,0.00657660691782865,1.87049252413419,0.0614154541853855,"CDKN2A",1
"CRNDE",0.0122929806420025,0.0066125064052799,1.85905009213857,0.0630200384482804,"CRNDE",1
"SNRPN.6",0.0120006035510669,0.00904087396761822,1.32737206536111,0.18438563561449,"SNRPN.6",1
"SNRPN.7",0.0118618797141572,0.00931244128065447,1.27376692713208,0.202746029435903,"SNRPN.7",1
"NMU",0.0113926001195139,0.00815554011236904,1.39691546636322,0.162438993063061,"NMU",1
"CRNDE.1",0.011308017503427,0.00821978484667987,1.3757072373974,0.168912290354319,"CRNDE.1",1
"COL6A2",0.0110768989109402,0.0112720155676391,0.982690171466841,0.325759949460647,"COL6A2",1
"DNALI1.1",0.0109575410907107,0.00823577085203444,1.33048154053533,0.183359664400461,"DNALI1.1",1
"PLAT",0.0102814558399664,0.00871911486798617,1.17918573107881,0.238324226626328,"PLAT",1
"TCEAL2",0.00982187480467117,0.00788212346993576,1.24609502022318,0.212729512825537,"TCEAL2",1
"LOC399959",0.00975587300386605,0.00838300463196024,1.16376805598696,0.244518020878336,"LOC399959",1
"STC1.2",0.00953756684289689,0.00969988689106855,0.983265779282321,0.325476647777015,"STC1.2",1
"IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV3-23 /// IGHV4-31 /// IGHV4-59 /// LOC100126583",0.00901495425927993,0.00827183601108719,1.08983715915024,0.275784882074202,"IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV3-23 /// IGHV4-31 /// IGHV4-59 /// LOC100126583",1
"C3",0.00882227677570252,0.00975150258869758,0.904709473792063,0.365619320799183,"C3",1
"SULF1",0.00855369912407868,0.0100177629714914,0.853853215375612,0.393186324650576,"SULF1",1
"LEMD1",0.00839720861595892,0.00648133090812347,1.29559942780181,0.195113526371085,"LEMD1",1
"GAS1.1",0.00838358025282524,0.00956685988548431,0.876314731602325,0.380858958616061,"GAS1.1",1
"D4S234E",0.00818846327357392,0.00871374616018694,0.939717903533496,0.347362279153865,"D4S234E",1
"IGKC.2",0.00729246922881542,0.0090008022008928,0.810202142659247,0.417824006228747,"IGKC.2",1
"PDLIM3.1",0.00717043139692654,0.00937064214818142,0.765201710143005,0.444151441503253,"PDLIM3.1",1
"NRK",0.00712549688153038,0.0105258119590712,0.676954605424959,0.49843475657646,"NRK",1
"ELL2.2",0.00706883111344251,0.0123265917260079,0.57346193258985,0.566331966935434,"ELL2.2",1
"IGK@ /// IGKC.1",0.00687352718808538,0.00616405856415309,1.115097644928,0.264808580612971,"IGK@ /// IGKC.1",1
"SFRP4",0.00656592505395266,0.00832406219269368,0.788788562838443,0.430235595267536,"SFRP4",1
"CXCL12.1",0.0063125028198924,0.00988309936544695,0.638716923353216,0.523007101343091,"CXCL12.1",1
"TMTC1.2",0.00625068177852213,0.00832831496461445,0.750533788056789,0.452933281983185,"TMTC1.2",1
"IL1R2",0.00609872926263702,0.00895634716172828,0.68093935535435,0.495909864431512,"IL1R2",1
"TTC18.2",0.00554461866273444,0.00832939756589747,0.665668629557968,0.505622929092715,"TTC18.2",1
"FIBIN",0.00488261005170524,0.0108123758889633,0.451576055239548,0.65157442312338,"FIBIN",1
"IGLV2-23",0.00476449211276742,0.00790325945752849,0.602851537188098,0.546607458173652,"IGLV2-23",1
"IGK@ /// IGKC",0.00469979375985635,0.00701951029806006,0.669532995934944,0.503155539837923,"IGK@ /// IGKC",1
"IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC100126583 /// LOC100290036",0.00465605923971006,0.00939842004442073,0.495408719519201,0.620311640984289,"IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC100126583 /// LOC100290036",1
"TSPAN12.2",0.00441753801376358,0.00813713207017349,0.542886360411426,0.587208047590179,"TSPAN12.2",1
"RSAD2.1",0.00420271063770404,0.00838970947700991,0.500936373210612,0.616415902787992,"RSAD2.1",1
"HPGD.1",0.00402188615454196,0.00664375302849253,0.605363585505605,0.544937440865333,"HPGD.1",1
"BTNL9.1",0.00358669847945632,0.00783105982798407,0.458009331845398,0.64694573691294,"BTNL9.1",1
"CCNA1",0.00338109928635948,0.00666740761986787,0.507108531400468,0.612078669248878,"CCNA1",1
"AFF3.2",0.00275047527659359,0.0103268753465969,0.266341481259381,0.789976229015334,"AFF3.2",1
"DYNLRB2",0.00264483134569207,0.00978154006704051,0.270390074320095,0.786860175361794,"DYNLRB2",1
"CDC20B.3",0.00238651300315455,0.00667918883544133,0.357305813917277,0.720862878008666,"CDC20B.3",1
"IGLV1-40 /// IGLV1-44.3",0.0023325086085018,0.00935060917872726,0.2494499089758,0.803012783186288,"IGLV1-40 /// IGLV1-44.3",1
"CEACAM6.1",0.00220544415883269,0.00915214457926462,0.240975668569464,0.809573974576772,"CEACAM6.1",1
"KLK5",0.00217446460865973,0.00608608581599923,0.357284579021783,0.720878773326038,"KLK5",1
"AKR1C3",0.00210060122512421,0.00875799446837544,0.239849572034938,0.810446875466359,"AKR1C3",1
"BCAT1.3",0.00197801902395262,0.0079101288757663,0.250061541982273,0.802539756355519,"BCAT1.3",1
"CP.3",0.00196456398542065,0.00710827805440237,0.27637691862714,0.782258582840302,"CP.3",1
"MFAP5",0.00191505490511524,0.00672354159543303,0.284828297398508,0.775775691599001,"MFAP5",1
"XIST.1",0.00141551775680779,0.00819380592485039,0.172754611201465,0.862844315533746,"XIST.1",1
"HPGD.2",0.00109708538049138,0.00683441254183307,0.160523728085798,0.872468531674923,"HPGD.2",1
"IGKC /// IGKV1-5 /// IGKV1D-8 /// LOC652493 /// LOC652694",0.00105550638212563,0.00845681122613417,0.124811392131326,0.900672868303992,"IGKC /// IGKV1-5 /// IGKV1D-8 /// LOC652493 /// LOC652694",1
"RAB25",0.000775640944936891,0.00686636436994329,0.112962392198726,0.910060370994395,"RAB25",1
"CDH6.3",0.000771525163464474,0.00771635991083479,0.099985637318595,0.920355728060075,"CDH6.3",1
"CTGF",0.000739535595444753,0.0101273596985292,0.0730235340166848,0.941787390065564,"CTGF",1
"CHRDL1",0.000639465052420382,0.00873245982109351,0.0732285135599177,0.941624276753882,"CHRDL1",1
"HP",0.000326547302813656,0.00607422718796078,0.0537594812819774,0.957126792062173,"HP",1
"C10orf81.1",-0.000224353357854527,0.00976397091204385,-0.0229776757710111,0.981668080401584,"C10orf81.1",1
"TOX",-0.000351352678916042,0.00835843770223511,-0.0420356879398751,0.966470248387316,"TOX",1
"CCND1.1",-0.000480308219810055,0.00863293878327485,-0.0556366993752564,0.955631227896871,"CCND1.1",1
"HTR2B",-0.000529127630095822,0.0099126535748082,-0.0533790095762587,0.957429929296959,"HTR2B",1
"C20orf103",-0.000643770838521238,0.00915666286966827,-0.0703062728948719,0.943949889816367,"C20orf103",1
"CLU.2",-0.000832060253769389,0.00833395591546798,-0.0998397714373638,0.920471532736741,"CLU.2",1
"CACNA2D1.1",-0.000850557547628641,0.0088508971586372,-0.096098455601037,0.923442377883607,"CACNA2D1.1",1
"TMEM100",-0.00106155381732529,0.00560629321660893,-0.189350391838297,0.849818202623579,"TMEM100",1
"GDA.1",-0.00112353338644903,0.00791143312086742,-0.142013889175852,0.887069034905247,"GDA.1",1
"MPPED2",-0.00142603325286408,0.00715106010319859,-0.199415643594749,0.841937624408783,"MPPED2",1
"LOC100216479",-0.00151969589360448,0.00750793000965944,-0.202412101824244,0.83959456832197,"LOC100216479",1
"XIST.4",-0.00159037926257191,0.0092388248296346,-0.172140861191629,0.86332678962208,"XIST.4",1
"BCAT1.2",-0.0016084225446837,0.00798971958252533,-0.201311513886114,0.840455000081658,"BCAT1.2",1
"ATP6V1B1.1",-0.00186360199811353,0.00865945970537396,-0.215209962459552,0.829603623988556,"ATP6V1B1.1",1
"MX1",-0.00192087533127122,0.00938837156122027,-0.204601545512494,0.837883447802978,"MX1",1
"CD36",-0.00204639473669109,0.00856930346362703,-0.238805259421276,0.811256591783484,"CD36",1
"HP /// HPR",-0.00231026935425373,0.00580262781535918,-0.39814191565735,0.690525578658315,"HP /// HPR",1
"MAP2.1",-0.00296070452778351,0.00834913440692817,-0.354612153006747,0.722880170347762,"MAP2.1",1
"GPM6A.1",-0.00332418758146388,0.0101855345307021,-0.326363586657514,0.744149284188969,"GPM6A.1",1
"GNAS.4",-0.00359096886408604,0.00923252136007449,-0.388947799201958,0.697314761975599,"GNAS.4",1
"FBLN1.2",-0.00383664936345133,0.0103798330740839,-0.369625343304467,0.711661665186456,"FBLN1.2",1
"SLC6A13.1",-0.00386490573378359,0.00726875190807248,-0.531715180633876,0.594923276201189,"SLC6A13.1",1
"MALAT1.3",-0.00401993163141263,0.00740312950439958,-0.543004364441232,0.587126797446591,"MALAT1.3",1
"CRIP1",-0.00401995251243629,0.00897651559182575,-0.447829948192477,0.654275927963624,"CRIP1",1
"DNAJC15",-0.00406911469266992,0.00921583725090348,-0.441534999141939,0.658825729644442,"DNAJC15",1
"CHL1",-0.00407495682912333,0.0066354789810123,-0.61411645501161,0.539138375353267,"CHL1",1
"CCND1",-0.00417307628639944,0.00937531327797658,-0.445113263169815,0.656237904396272,"CCND1",1
"IGK@ /// IGKC.2",-0.00426205020172573,0.0086395241189955,-0.493320018906466,0.621786485544699,"IGK@ /// IGKC.2",1
"CHI3L1.1",-0.00446482203344865,0.00813137704492014,-0.549085598759428,0.582946707798689,"CHI3L1.1",1
"OAS1.1",-0.00448434890966142,0.0101914548041312,-0.44001067520249,0.659929375612949,"OAS1.1",1
"BAMBI",-0.00492367121723463,0.00915554995520369,-0.537779952195683,0.590728974149516,"BAMBI",1
"GPRC5A",-0.00504644294795788,0.008823907986322,-0.571905663089462,0.567385887229472,"GPRC5A",1
"SLC28A3.1",-0.00514914268357122,0.0090366995739617,-0.569803459927774,0.568811008592916,"SLC28A3.1",1
"SCEL.2",-0.00539414254354924,0.00751516852476895,-0.71776734291066,0.472900752491685,"SCEL.2",1
"SIX1.1",-0.00574700207043387,0.00602172428531732,-0.954378147874803,0.339892263415047,"SIX1.1",1
"GDF15.1",-0.00596628271149914,0.00906855596774893,-0.657908793055632,0.510596740120758,"GDF15.1",1
"CXCL17",-0.00597877196335621,0.00741525756034012,-0.806279743448585,0.420081567673916,"CXCL17",1
"TRIM29",-0.00606309615837971,0.00824698626795051,-0.735189311754059,0.462224207461764,"TRIM29",1
"SYNPO2.3",-0.00661764846843335,0.00971099657981346,-0.681459252306777,0.495580941649174,"SYNPO2.3",1
"TDO2",-0.00680171379177754,0.00836870639398718,-0.81275569622857,0.416358141272756,"TDO2",1
"NID2",-0.00687193989305852,0.0111330407865167,-0.61725632958977,0.537065666490102,"NID2",1
"IGHD.1",-0.0069097276304582,0.00892539919540777,-0.774164547621953,0.438833490478675,"IGHD.1",1
"S100A2",-0.0072534292500039,0.00732135185292646,-0.990722669216423,0.321821018612205,"S100A2",1
"IGLJ3",-0.00735678951422829,0.00812383729565439,-0.905580607598283,0.365157876912289,"IGLJ3",1
"MAGEA3",-0.00752917646633368,0.00837936522024728,-0.898537809062282,0.368898897524559,"MAGEA3",1
"IGLV1-40 /// IGLV1-44.2",-0.00768441196094562,0.0092053051641881,-0.834780794757431,0.403841141089976,"IGLV1-40 /// IGLV1-44.2",1
"DLK1",-0.00780767295708375,0.00559294088311386,-1.39598703441629,0.162718399565289,"DLK1",1
"TNNT1",-0.00809161232127874,0.00814560997970059,-0.993370949682538,0.320529213237385,"TNNT1",1
"SMOC2",-0.00810342161636194,0.0103586864491366,-0.782282739819524,0.434048428209658,"SMOC2",1
"LOC100288985",-0.00849709017040872,0.007840612113135,-1.0837279089695,0.278485457406792,"LOC100288985",1
"IGL@",-0.00915256942438086,0.00666052561618202,-1.37415122346265,0.169394739830651,"IGL@",1
"CDC42BPA.2",-0.00952182180857136,0.00867361407606721,-1.09779173076706,0.272295443156365,"CDC42BPA.2",1
"PRSS21",-0.00963468367128954,0.0071770760407116,-1.3424246331845,0.179458352103687,"PRSS21",1
"IPW.1",-0.00968873615760104,0.00920239705480142,-1.0528491761335,0.292410122595328,"IPW.1",1
"MGST1",-0.0099036050423223,0.00680768248654881,-1.45476894110304,0.145733239345304,"MGST1",1
"XIST",-0.0100289580882268,0.00843279098741847,-1.18928099880452,0.234329109900165,"XIST",1
"CDC20B",-0.0100967799250183,0.0103398305046084,-0.976493755919714,0.328819840668553,"CDC20B",1
"CD52.1",-0.0101067644125937,0.0104282692626957,-0.969169874501402,0.332460439175304,"CD52.1",1
"SLPI",-0.0103558771175635,0.0099843271019427,-1.03721332562797,0.299636449087544,"SLPI",1
"C13orf36",-0.0105697232475732,0.00834600473738133,-1.26644107931451,0.205355211587115,"C13orf36",1
"IGLC7 /// IGLV1-44 /// LOC100290481",-0.0107043546092329,0.00692051779386817,-1.54675631622785,0.121922017556865,"IGLC7 /// IGLV1-44 /// LOC100290481",1
"RGS4",-0.0110113945632182,0.0114063454989468,-0.965374454441607,0.334357291765336,"RGS4",1
"IGLV1-44 /// LOC100290481.1",-0.0114882568065667,0.00629244891073599,-1.82572110946594,0.0678922817972102,"IGLV1-44 /// LOC100290481.1",1
"MEG3.5",-0.0116583580351442,0.00821711165184984,-1.41879026707878,0.155960171078324,"MEG3.5",1
"ITGA9.3",-0.0117100829845947,0.00918693962455718,-1.27464460017708,0.202435063728199,"ITGA9.3",1
"DPYD.2",-0.012104320549691,0.0115719003320496,-1.04600974795529,0.295556531824432,"DPYD.2",1
"SPRY2",-0.012253115824455,0.00966868297662118,-1.26729936787492,0.20504826647471,"SPRY2",1
"IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV1-69 /// IGHV3-23 /// IGHV4-31 /// LOC100126583",-0.0124430984165859,0.0102658415725292,-1.21208751651525,0.22547888178356,"IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV1-69 /// IGHV3-23 /// IGHV4-31 /// LOC100126583",1
"BCL11A.4",-0.0126524125730845,0.00817375997168333,-1.54793052608797,0.121639024139593,"BCL11A.4",1
"DCDC2",-0.0129233474663695,0.00901935877835483,-1.43284548092085,0.151902000548283,"DCDC2",1
"ALOX5.1",-0.0129352144381917,0.0109153876771583,-1.18504397835178,0.23600005912862,"ALOX5.1",1
"GPX3",-0.0130106854830417,0.00852288747958737,-1.52655840103519,0.126870857817465,"GPX3",1
"GRIA2",-0.0131535920990924,0.00645198129503183,-2.0386903646514,0.0414809400058708,"GRIA2",1
"TFAP2A",-0.0133037563506847,0.00587937831465779,-2.26278283836869,0.0236490793356984,"TFAP2A",1
"IGLC7 /// IGLV1-44",-0.0134497379309761,0.00666042278939819,-2.01935197753284,0.0434506490696736,"IGLC7 /// IGLV1-44",1
"S100A7",-0.0136585284039595,0.00829206010798153,-1.64718154790177,0.0995207353565018,"S100A7",1
"IGHG1 /// IGHG2 /// IGHM /// IGHV4-31",-0.013885435110258,0.00611920745453533,-2.26915580382336,0.0232588528368186,"IGHG1 /// IGHG2 /// IGHM /// IGHV4-31",1
"HPGD",-0.0139362547569876,0.00689053934570288,-2.02252016247155,0.0431226427858937,"HPGD",1
"SLC44A4.1",-0.0141506580082596,0.00935728754074236,-1.51226067881814,0.130467559972364,"SLC44A4.1",1
"SERPINE1.2",-0.0141587362954069,0.0104200528752406,-1.35879697204319,0.174210933097875,"SERPINE1.2",1
"HSPD1.2",-0.0144896181770949,0.00886749877626943,-1.63401411634485,0.10225588655865,"HSPD1.2",1
"MMP7",-0.014582162912339,0.00597634002201112,-2.43998213934152,0.0146879880821585,"MMP7",1
"HLA-DPA1.2",-0.0145871699309758,0.00916045097572126,-1.59240740108074,0.111293194346428,"HLA-DPA1.2",1
"CDKN2C",-0.0146006573508405,0.00856093138292694,-1.70549870075569,0.0881014543882873,"CDKN2C",1
"IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV3-48 /// IGHV4-31 /// LOC100126583 /// LOC100291917",-0.0146666044982453,0.010751949135232,-1.36408797268076,0.172539879666832,"IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV3-48 /// IGHV4-31 /// LOC100126583 /// LOC100291917",1
"MPPED2.1",-0.0148370166863812,0.00783436765098845,-1.89383717325408,0.058246625821941,"MPPED2.1",1
"MALAT1.7",-0.0150016270549324,0.00707563773735683,-2.1201802030832,0.0339908512728608,"MALAT1.7",1
"LONRF2",-0.0152743370057729,0.00787832615487924,-1.93877946983867,0.0525281970373449,"LONRF2",1
"RSAD2",-0.0154748573078108,0.00891325595822401,-1.73616211408499,0.0825351740519918,"RSAD2",1
"GPX3.1",-0.0154927374510976,0.00829322553999315,-1.86811963287211,0.061745397563209,"GPX3.1",1
"TNFRSF11B.1",-0.0156999964852663,0.00807109898898703,-1.94521173717344,0.0517494997833845,"TNFRSF11B.1",1
"MUM1L1",-0.0157595080816789,0.00844433812649375,-1.86628103299584,0.0620020570058054,"MUM1L1",1
"CMPK2",-0.0159503054540861,0.00952036293364559,-1.67538838227655,0.0938580545553572,"CMPK2",1
"GABRE",-0.0159674439454532,0.00815607885286092,-1.95773535708919,0.0502610741326513,"GABRE",1
"NEDD9.1",-0.0163952883955626,0.00955917213241694,-1.71513685164881,0.086320139264208,"NEDD9.1",1
"LOC404266.1",-0.0164821624628103,0.0090237672010197,-1.82652788969863,0.0677707841775161,"LOC404266.1",1
"NTN4",-0.0165703031739569,0.00851149168811069,-1.94681540923117,0.0515568688979167,"NTN4",1
"IGKV4-1",-0.0167207560029699,0.00684872387590126,-2.44144110727045,0.014628774139048,"IGKV4-1",1
"IFI44L",-0.0169908503561997,0.00807402912336925,-2.10438309010081,0.0353450432703676,"IFI44L",1
"CHI3L1",-0.0173188508065188,0.00826292196103648,-2.09597172624712,0.0360846991417976,"CHI3L1",1
"GPR126.1",-0.0175409378008551,0.00789054891232251,-2.22303137535359,0.0262136843866435,"GPR126.1",1
"MS4A4A.1",-0.0175897000073595,0.0109015739631522,-1.61350095562471,0.106635715806987,"MS4A4A.1",1
"KIAA1199.1",-0.0176528521737208,0.0102197515827526,-1.72732693459131,0.0841089645222878,"KIAA1199.1",1
"MGST1.1",-0.0176598024619879,0.00806808841436577,-2.18884592669355,0.0286080403714339,"MGST1.1",1
"SLC16A3.1",-0.0177171236718784,0.00915263425113834,-1.93574037656698,0.0528995066261469,"SLC16A3.1",1
"IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-48 /// IGHV4-31 /// LOC100291917",-0.017989963489091,0.00922162843937213,-1.95084453980841,0.051075541692716,"IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-48 /// IGHV4-31 /// LOC100291917",1
"IGK@ /// IGKC.4",-0.0182252437502485,0.00781064903143948,-2.33338403465423,0.0196279984457406,"IGK@ /// IGKC.4",1
"BBOX1",-0.0183490148324917,0.00721602275599452,-2.54281554437293,0.0109963262162535,"BBOX1",1
"CDH2",-0.0185637453587461,0.00768227069589697,-2.41643989044292,0.0156731137904315,"CDH2",1
"IGK@ /// IGKC.3",-0.01869550977289,0.00773103612770553,-2.41824115992568,0.0155957368616573,"IGK@ /// IGKC.3",1
"KCNJ16",-0.0187301256275844,0.00653392226704371,-2.86659755994601,0.00414910253402344,"KCNJ16",1
"SLC2A3.2",-0.0187614491620175,0.0101227622218111,-1.85339226101675,0.063826155763875,"SLC2A3.2",1
"LY75",-0.0187722661909906,0.00992119963134472,-1.89213672625658,0.0584727661207424,"LY75",1
"SYNPO2.4",-0.0189126290884217,0.00801919106670501,-2.35842105906982,0.0183528627681958,"SYNPO2.4",1
"MAGEA6",-0.0194040160559365,0.00874738580059268,-2.21826457621451,0.0265367979891001,"MAGEA6",1
"ISLR",-0.0194497073113078,0.010262655448329,-1.89519246838542,0.0580669076053177,"ISLR",1
"APOA1.1",-0.0195269442009888,0.00754929550546383,-2.58659158153978,0.00969304080552374,"APOA1.1",1
"CAMK2N1",-0.0198320290121116,0.0100302392188487,-1.97722393049644,0.0480163237654598,"CAMK2N1",1
"MGST1.2",-0.0199739557866781,0.00825706415414459,-2.41901424208413,0.0155626308754501,"MGST1.2",1
"HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// LOC100133661 /// LOC100294036 /// LOC100509582 /// LOC100510495 /// LOC100510519",-0.0204185992930813,0.00882776681719038,-2.3129971278036,0.0207227970569838,"HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// LOC100133661 /// LOC100294036 /// LOC100509582 /// LOC100510495 /// LOC100510519",1
"C10orf116",-0.0204607096671922,0.00744723279523105,-2.74742447695398,0.00600653405133396,"C10orf116",1
"STEAP4.2",-0.0207960404564792,0.00937923087485113,-2.21724368809817,0.026606443646674,"STEAP4.2",1
"PRSS2",-0.0208576424967553,0.0091189231452047,-2.28729227833482,0.0221787688949577,"PRSS2",1
"CTCFL",-0.0210668294583865,0.00569092772041212,-3.70182692407503,0.000214052619151865,"CTCFL",0.214052619151865
"SORBS2.4",-0.0211382232630268,0.0105960636199838,-1.99491283000234,0.0460523879570773,"SORBS2.4",1
"APOA1",-0.0212503149189363,0.00797347413906111,-2.66512621077349,0.00769594336168714,"APOA1",1
"ZBED2",-0.0216986403243724,0.00692041627781916,-3.13545304982872,0.00171588891905421,"ZBED2",1
"GPNMB",-0.0217106539912897,0.0105889052888349,-2.05032091600459,0.0403331248315138,"GPNMB",1
"IGK@ /// IGKC.5",-0.0217423742025864,0.00787676851212668,-2.76031651420414,0.00577453854093364,"IGK@ /// IGKC.5",1
"SCEL.3",-0.0219358338883284,0.00825771300760934,-2.65640545610085,0.00789785931953283,"SCEL.3",1
"NEFH.1",-0.0221344655518225,0.00684155556792072,-3.23529719697206,0.00121516175294955,"NEFH.1",1
"MSX1",-0.0221430883522114,0.00796033769332562,-2.78167700985567,0.00540788309183657,"MSX1",1
"MEG3.6",-0.0225093034078921,0.00921683823210531,-2.442193607075,0.0145983153832839,"MEG3.6",1
"CLDN16",-0.0226414517367875,0.00738957297573192,-3.0639729536665,0.00218418655558893,"CLDN16",1
"ST6GALNAC5.2",-0.0230148405763525,0.00905667702752571,-2.54120142590976,0.0110472255540919,"ST6GALNAC5.2",1
"RUNX3.1",-0.0235217197725788,0.00850178114336229,-2.76668140192519,0.00566300688330176,"RUNX3.1",1
"PAX2",-0.0235443856936686,0.00694826530461389,-3.38852715915068,0.000702690695659569,"PAX2",0.702690695659569
"HEPH.1",-0.0236044536065063,0.0105255093995927,-2.2425948911717,0.0249229499959907,"HEPH.1",1
"PCDH7",-0.0239993957526833,0.00896749026012613,-2.67626672084568,0.00744473722742326,"PCDH7",1
"RERG.1",-0.0241709200889535,0.00808468024333172,-2.98971874724294,0.00279234428336578,"RERG.1",1
"FZD10",-0.0241873896842642,0.00701563797674702,-3.44763936856948,0.000565508563649317,"FZD10",0.565508563649316
"EMX2",-0.0244610327957898,0.00763691141008911,-3.20300072663856,0.00136003637885567,"EMX2",1
"MAGEA11",-0.0245959816178026,0.00738270161033561,-3.33156924334701,0.000863578131474364,"MAGEA11",0.863578131474364
"GPM6A",-0.0246487708980343,0.00933076777730894,-2.64166588284154,0.00824993964339405,"GPM6A",1
"ABP1",-0.0246825315062123,0.00713484675590798,-3.45943400757332,0.000541311905263257,"ABP1",0.541311905263257
"IL7R.1",-0.024865602339634,0.0115928181337241,-2.14491438171524,0.0319596931422436,"IL7R.1",1
"IFI6",-0.0248836396228347,0.00838866512882079,-2.96634079924616,0.00301366339843064,"IFI6",1
"IGK@ /// IGKC /// IGKV1-5",-0.0248970364513874,0.00806996292491167,-3.08514880217493,0.00203450338455086,"IGK@ /// IGKC /// IGKV1-5",1
"BCAT1",-0.0249984184530746,0.00799139920320885,-3.12816539599684,0.00175901166362369,"BCAT1",1
"AMIGO2",-0.0251589452929374,0.00947323264190059,-2.65579303749578,0.00791221568142591,"AMIGO2",1
"BCAT1.1",-0.0258290051697008,0.00635077692108057,-4.06706226508521,4.76095253764615e-05,"BCAT1.1",0.0476095253764615
"IGKC",-0.0259728586954137,0.00765112002631304,-3.39464792162326,0.000687169074354351,"IGKC",0.687169074354351
"EDIL3.2",-0.0260974021257712,0.00949745904238607,-2.74782992053995,0.00599911194549787,"EDIL3.2",1
"ST6GALNAC5.1",-0.0265542831061964,0.00665061764614232,-3.99275443561234,6.53101942241488e-05,"ST6GALNAC5.1",0.0653101942241488
"IGKV1-5.1",-0.0268547977214478,0.00647753639493675,-4.14583509595395,3.38577441731509e-05,"IGKV1-5.1",0.0338577441731509
"IGHA1 /// IGHA2 /// LOC100126583",-0.0269072832588604,0.00601522068385465,-4.47319968344333,7.70577554910558e-06,"IGHA1 /// IGHA2 /// LOC100126583",0.00770577554910558
"SLC34A2",-0.0270099626358107,0.00859746680240362,-3.14161871823215,0.00168016677610344,"SLC34A2",1
"OGN.1",-0.0273518472791781,0.00739554395899819,-3.69842264893835,0.000216943439650955,"OGN.1",0.216943439650955
"CPM",-0.0277002336242074,0.00886830134399184,-3.12351064197586,0.00178707402572338,"CPM",1
"MEOX1",-0.027705415026699,0.00775661963036626,-3.57184138799787,0.000354480084580367,"MEOX1",0.354480084580367
"MUC16",-0.0285081817372704,0.00732458073834015,-3.89212471753444,9.93701370195898e-05,"MUC16",0.0993701370195898
"HOXD3 /// HOXD4 /// MIR10B",-0.0288217634293624,0.00733883262481103,-3.92729537555089,8.59064541377378e-05,"HOXD3 /// HOXD4 /// MIR10B",0.0859064541377378
"CYR61.1",-0.0291604359977035,0.0102946352077194,-2.83258565352929,0.00461731939474327,"CYR61.1",1
"CXCL6",-0.0292302816968984,0.00897476802642782,-3.25694008032571,0.00112620203718185,"CXCL6",1
"KLK7.1",-0.0293610402820371,0.009090588752095,-3.22982824135242,0.00123864606216666,"KLK7.1",1
"SERPINB2",-0.0299727117562558,0.00832197017151119,-3.60163652819402,0.000316220279833611,"SERPINB2",0.316220279833611
"IGLL5 /// IGLV2-11",-0.0302732979493157,0.00859777309055201,-3.52106267872813,0.000429821005288909,"IGLL5 /// IGLV2-11",0.429821005288909
"CASC1",-0.0309463379895046,0.0092403254520431,-3.34905281746999,0.000810883360792303,"CASC1",0.810883360792303
"TSPAN1",-0.031165705397768,0.00882960138772347,-3.52968430048272,0.00041605580889255,"TSPAN1",0.41605580889255
"RUNX2.3",-0.0312094132183654,0.00990932702688594,-3.14949876350717,0.00163550800665533,"RUNX2.3",1
"THBS1.2",-0.0316106247057684,0.0107162795003336,-2.94977605845242,0.0031800433576243,"THBS1.2",1
"EVI2B",-0.0323482324756309,0.0129303052606454,-2.50173772571989,0.012358544058626,"EVI2B",1
"CXCL9",-0.0323738187709865,0.00786838513597867,-4.11441715314051,3.88158932506758e-05,"CXCL9",0.0388158932506758
"AR.2",-0.032405633813305,0.00846239957509743,-3.82936701649802,0.000128473284709491,"AR.2",0.128473284709491
"IGLV3-19.1",-0.0325781485863684,0.00942133974498415,-3.4579103894128,0.000544382422945138,"IGLV3-19.1",0.544382422945138
"TNFSF13B.1",-0.032691609683008,0.0129211751477397,-2.53008022174567,0.0114036450097576,"TNFSF13B.1",1
"OXTR",-0.0327312758095443,0.00748947751613132,-4.37030163172872,1.24075025634305e-05,"OXTR",0.0124075025634305
"AGR3",-0.0329720634829549,0.00619981949317945,-5.31822959026922,1.04781799510112e-07,"AGR3",0.000104781799510112
