"","Feature","Beta","P.Value"
"960","CPM",0.00398198119865421,0.953130090214739
"961","KCNJ16",-0.00393651467258455,0.940723545279248
"962","MUM1L1",-0.00390275339920091,0.946196779615841
"963","ITGA9.3",-0.00390085494393978,0.955819381805315
"964","IL15",0.0038194948410844,0.957006201269617
"965","IFI44L",-0.0034852611128763,0.952261257883405
"966","`IGK@ /// IGKC /// LOC652493 /// LOC652694`",-0.00342484770387486,0.932919126192848
"967","`IGL@`",0.0034014680938252,0.92384280229549
"968","CP.2",-0.00328285071723397,0.946160262066755
"969","GDF15.1",0.00297308906997371,0.96620184724888
"970","PTPRC.2",-0.00287332363496291,0.96681314758791
"971","`TRBC1 /// TRBC2`",0.00285224108638389,0.963903913361052
"972","`IGHA1 /// IGHA2 /// LOC100126583`",-0.00282416641199071,0.934255831536209
"973","TM4SF1.2",-0.00258789557161977,0.969834354514607
"974","`MRC1 /// MRC1L1`",0.00246205123648759,0.972105592884003
"975","CCDC146",-0.00231224884249466,0.966985146624093
"976","HBB.1",0.00220410557701961,0.965442157512266
"977","CXCL10",0.00217739283463772,0.961776434859088
"978","MX1",0.00204214614000226,0.975785213884288
"979","MPPED2",-0.0020283136239954,0.971399966182915
"980","`IGLC7 /// IGLV1-44 /// LOC100290481`",0.00193542631625262,0.958327666625578
"981","TMPRSS3",-0.00184526985574804,0.975924562573257
"982","FOS",0.00177815093618167,0.977505734444634
"983","LGR5.1",0.0017632898540543,0.964857408542259
"984","`HP /// HPR`",0.00170365096015955,0.968817066199478
"985","`IGK@ /// IGKC.3`",-0.00145345371778954,0.971551524577525
"986","GRIA2",-0.00138843888109867,0.978654818112734
"987","`IGK@ /// IGKC.4`",-0.00138006925738105,0.973132658296447
"988","`IGK@ /// IGKC.1`",0.00135267782965694,0.968578485361145
"989","HBB.3",0.00108933277761954,0.984168609044947
"990","`IGK@ /// IGKC.5`",0.000953160487933772,0.981670235692517
"991","SPON1.3",0.00093834738685398,0.986523801372737
"992","ZBED2",-0.000934829926516347,0.984340987482022
"993","EVI2B",-0.00089169055453999,0.989468157221625
"994","GATA6",0.000809807915070249,0.988590870216477
"995","`IGLC7 /// IGLV1-44`",0.00076495585411806,0.98290831035047
"996","XIST.4",0.000758188596582052,0.991212702281797
"997","BMPR1B.1",-0.000582597065308753,0.992832591617766
"998","BHLHE41",-0.000574588346678596,0.993636120990908
"999","CDH2",0.000292908677201583,0.995892263393176
"1000","TKTL1",9.1609297623087e-05,0.99874192441895
