"","beta","Std. Error","z value","Pr(>|z|)","Feature","p.adj"
"DOK4.2",0.132510334954866,0.020010692070856,6.62197661558427,3.54427135977569e-11,"DOK4.2",7.08854271955137e-07
"ERMAP",0.132467842542954,0.0220950277328669,5.99536891940194,2.03024003666673e-09,"ERMAP",4.06048007333347e-05
"KIF5A.2",0.132429284325672,0.0134322126774942,9.85908185831206,6.26193576483068e-23,"KIF5A.2",1.25238715296614e-18
"C1orf175",0.132353811140488,0.0264048844308621,5.01247454754215,5.37344849668079e-07,"C1orf175",0.0107468969933616
"PRKAR2A.3",0.132342073620841,0.0250059560785221,5.29242206157882,1.20706917538101e-07,"PRKAR2A.3",0.00241413835076203
"ANKRD13C.3",0.132276892823063,0.0222001358891209,5.95838212359251,2.54747295400092e-09,"ANKRD13C.3",5.09494590800184e-05
"RXRA.1",0.132206329496759,0.0236700638048775,5.58538120499346,2.3318814241785e-08,"RXRA.1",0.0004663762848357
"PCDH17.2",0.132148628801325,0.0112629539204058,11.7330346670338,8.63078443076612e-32,"PCDH17.2",1.72615688615322e-27
"HDAC4.1",0.1321301907491,0.018035964117661,7.32592889890019,2.37249561653707e-13,"HDAC4.1",4.74499123307414e-09
"AP3M1",0.132112072335908,0.0261142208072941,5.05900877957682,4.21441464280608e-07,"AP3M1",0.00842882928561216
"STK11.1",0.13210366686816,0.0276150147224966,4.78376231900184,1.72044109477074e-06,"STK11.1",0.0344088218954148
"NLN.3",0.132033132942075,0.0205584811636695,6.42231942578526,1.34213415609448e-10,"NLN.3",2.68426831218896e-06
"SLC16A1.1",0.131935836701626,0.0128749498111156,10.2474835737005,1.21464617502828e-24,"SLC16A1.1",2.42929235005657e-20
"OPTN.1",0.131926508144207,0.0202293020785243,6.5215551002257,6.95821504775855e-11,"OPTN.1",1.39164300955171e-06
"HGSNAT",0.13190252415984,0.0228502952493986,5.77246476337373,7.81202844035700e-09,"HGSNAT",0.00015624056880714
"STK3",0.131898181257941,0.0197412310931787,6.68135541473484,2.36742281202544e-11,"STK3",4.73484562405088e-07
"CXCL12",0.131824883006571,0.011876813106223,11.0993481018489,1.26362179148549e-28,"CXCL12",2.52724358297098e-24
"HEBP2",0.13177521270528,0.0219007240750503,6.01693406362762,1.77751439970239e-09,"HEBP2",3.55502879940479e-05
"EPB41L3",0.131771832974229,0.0137336795786289,9.59479447731403,8.40845103294626e-22,"EPB41L3",1.68169020658925e-17
"GFM2.2",0.131769002586787,0.0178661530745896,7.37534275211141,1.63922775323392e-13,"GFM2.2",3.27845550646785e-09
"YY1.5",0.131762574807188,0.0228946856266712,5.75515981987065,8.65598636180613e-09,"YY1.5",0.000173119727236123
"ATP11A.3",0.131707577550724,0.012207915633237,10.7887031257113,3.89243455774393e-27,"ATP11A.3",7.78486911548786e-23
"CHN1",0.131647602456326,0.0132227491290491,9.95614460892315,2.37078816152756e-23,"CHN1",4.74157632305513e-19
"MKI67.1",0.131645669256761,0.0144478897858629,9.11175757899085,8.10580049156404e-20,"MKI67.1",1.62116009831281e-15
"TTC3.5",0.131641713979055,0.0189148457532801,6.95970327731729,3.40990168454001e-12,"TTC3.5",6.81980336908002e-08
"BGN.2",0.131635272812203,0.0122248423677616,10.7678503208631,4.88268299013598e-27,"BGN.2",9.76536598027196e-23
"CNKSR1",0.131635226759672,0.0255361580922238,5.1548563524815,2.53825430631482e-07,"CNKSR1",0.00507650861262965
"ARFGEF1.1",0.131633669544493,0.0236697618694408,5.5612587177922,2.67835789828353e-08,"ARFGEF1.1",0.000535671579656706
"SSX4 /// SSX4B",0.13152443330402,0.0250943452676552,5.24119804287322,1.59537376615886e-07,"SSX4 /// SSX4B",0.00319074753231771
"HELLS.2",0.131521382311788,0.0153631099610332,8.56085666543927,1.12031918742132e-17,"HELLS.2",2.24063837484265e-13
"PKP4.3",0.131445914202302,0.0166865759170077,7.87734493020381,3.34410813505463e-15,"PKP4.3",6.68821627010927e-11
"NSUN6.2",0.131434437003098,0.0249864985338094,5.26021830650873,1.43884473145908e-07,"NSUN6.2",0.00287768946291816
"LPP.3",0.131424468388207,0.0237814767754834,5.52633756216915,3.26984719284417e-08,"LPP.3",0.000653969438568835
"TXNRD3",0.131396172313298,0.0228799275417924,5.74285788594786,9.30918525349786e-09,"TXNRD3",0.000186183705069957
"HFE.8",0.131354675281838,0.0213524030168015,6.15175140608199,7.66319297150905e-10,"HFE.8",1.53263859430181e-05
"CDCA7L",0.13134189545362,0.0140449674480514,9.35152722421166,8.6391143654412e-21,"CDCA7L",1.72782287308824e-16
"CACNA1D.3",0.131334571797607,0.0254158354848693,5.16743082775279,2.37333758873421e-07,"CACNA1D.3",0.00474667517746841
"HP1BP3",0.131326583036747,0.0164191635373082,7.99837231283693,1.26074668990492e-15,"HP1BP3",2.52149337980984e-11
"RAB11FIP2",0.131291417861295,0.0180646124646659,7.26787901584377,3.65175614256118e-13,"RAB11FIP2",7.30351228512237e-09
"FABP3.1",0.131281425305764,0.0156057466253565,8.41237708501919,4.01783773795784e-17,"FABP3.1",8.03567547591569e-13
"EML5.2",0.131247594662463,0.0182519530423353,7.19087948330983,6.43752873622808e-13,"EML5.2",1.28750574724562e-08
"NAGS",0.131247148988971,0.0216748289736204,6.05527956639045,1.4017400542034e-09,"NAGS",2.80348010840681e-05
"ULK3",0.131205597185452,0.0257387569995895,5.09758871368749,3.44007214522533e-07,"ULK3",0.00688014429045066
"MAL",0.13118798577538,0.00636372536088771,20.614966601431,2.01461209589878e-94,"MAL",4.02922419179756e-90
"ADAM12.4",0.131148344549161,0.00810529048456256,16.1805853595189,6.91340316914276e-59,"ADAM12.4",1.38268063382855e-54
"IGF1.1",0.131143759608816,0.00835591734624555,15.6947171895783,1.64373562220028e-55,"IGF1.1",3.28747124440057e-51
"C1orf21.1",0.131125993870536,0.0129006463142171,10.1642964760633,2.86180526776765e-24,"C1orf21.1",5.72361053553531e-20
"ATP6V1H.1",0.131071937492928,0.0236025041991089,5.55330639440693,2.80316103173229e-08,"ATP6V1H.1",0.000560632206346457
"TMEM47.1",0.131070822424063,0.0106072772870237,12.3566886089051,4.4824389990578e-35,"TMEM47.1",8.9648779981156e-31
"NAV2.3",0.131007170685642,0.0142559563549586,9.18964448429126,3.94141829102255e-20,"NAV2.3",7.88283658204511e-16
"MARCH1.2",0.130994486735928,0.0182910425771046,7.16167414644243,7.96976851348851e-13,"MARCH1.2",1.5939537026977e-08
"STK38",0.130984359222612,0.0229732915915292,5.70159303035657,1.18692928702897e-08,"STK38",0.000237385857405795
"VCAN.2",0.130979281631983,0.00830335537145956,15.7742594135122,4.67853543385047e-56,"VCAN.2",9.35707086770094e-52
"COL10A1",0.130948877517351,0.00854942714861419,15.3166844095019,5.91592072155231e-53,"COL10A1",1.18318414431046e-48
"PRRG1",0.130933585479916,0.0157522743756259,8.31204322358141,9.4068147327519e-17,"PRRG1",1.88136294655038e-12
"ARF3.2",0.130851198257915,0.0219811063563501,5.95289409625705,2.63441780005108e-09,"ARF3.2",5.26883560010215e-05
"DBNDD2 /// SYS1 /// SYS1-DBNDD2",0.13083854813518,0.0161917704570337,8.08055848385276,6.44708292573331e-16,"DBNDD2 /// SYS1 /// SYS1-DBNDD2",1.28941658514666e-11
"SCN9A",0.130814480493413,0.0208555246511973,6.27241379352706,3.55493288871817e-10,"SCN9A",7.10986577743634e-06
"NOL3.2",0.130760691306959,0.0268124565256391,4.87686352729078,1.07785952454742e-06,"NOL3.2",0.0215571904909484
"SLC8A1",0.130754000053061,0.026789981620714,4.8807051047755,1.05707210215717e-06,"SLC8A1",0.0211414420431434
"BIN1",0.130734598820154,0.0185827274043447,7.03527506891092,1.98868287314833e-12,"BIN1",3.97736574629666e-08
"ALS2CL.1",0.130725849111016,0.0199620701398158,6.54871204215809,5.80354114294565e-11,"ALS2CL.1",1.16070822858913e-06
"UNC5B.1",0.130696369477333,0.0147241879391619,8.87630407988203,6.9118718669193e-19,"UNC5B.1",1.38237437338386e-14
"GXYLT2.1",0.130690761689717,0.0116825231704819,11.1868609017555,4.72879760790962e-29,"GXYLT2.1",9.45759521581924e-25
"EDN2",0.130602199081006,0.0197565322614699,6.61058314042857,3.8280904830004e-11,"EDN2",7.6561809660008e-07
"SLC44A5.1",0.130518996425985,0.0269533570400963,4.84240223701344,1.28278754215837e-06,"SLC44A5.1",0.0256557508431673
"SDK1",0.130493885346761,0.0183320974980458,7.11832813242848,1.09244046110041e-12,"SDK1",2.18488092220081e-08
"FLJ37798",0.130493221039774,0.0240585882105663,5.42397666470151,5.82874946172724e-08,"FLJ37798",0.00116574989234545
"CDC27.3",0.130483234075712,0.0233853109949825,5.57970916459944,2.40921075829169e-08,"CDC27.3",0.000481842151658339
"LRP2",0.130452144357068,0.013600455550522,9.59174814935231,8.66050055006112e-22,"LRP2",1.73210011001222e-17
"RBFOX2.1",0.130437636789006,0.019655797498983,6.63608977431493,3.22113703619914e-11,"RBFOX2.1",6.44227407239827e-07
"LOC100128439.1",0.130397078984179,0.0270575193665598,4.81925475937517,1.440954575308e-06,"LOC100128439.1",0.02881909150616
"HSP90B1.3",0.130388925195116,0.0201734386315692,6.46339613074549,1.02378818404709e-10,"HSP90B1.3",2.04757636809418e-06
"KPNA1.5",0.130361500259104,0.0254836093280457,5.11550379622387,3.12904653663115e-07,"KPNA1.5",0.00625809307326229
"COL4A2.1",0.130351773075369,0.013485909575886,9.66577540371836,4.214163458912e-22,"COL4A2.1",8.428326917824e-18
"MACF1.5",0.130328862410922,0.0228137905323762,5.71272284743586,1.11182676065364e-08,"MACF1.5",0.000222365352130728
"ITGB1",0.130278317025181,0.0199216138767036,6.53954633552699,6.17057225999048e-11,"ITGB1",1.2341144519981e-06
"PEF1",0.130227527242449,0.027548572844882,4.7271968669928,2.276405368374e-06,"PEF1",0.04552810736748
"LOC728853.2",0.130209265025302,0.013384859332415,9.72810111720528,2.28824486111937e-22,"LOC728853.2",4.57648972223873e-18
"HRK",0.130187340534135,0.014523400873962,8.96397074376279,3.13192109849226e-19,"HRK",6.26384219698453e-15
"FAM173B.1",0.130166334163839,0.0233336650749088,5.578477866463,2.4263234103299e-08,"FAM173B.1",0.000485264682065981
"LUM",0.130141576341437,0.0082777495818279,15.7218547208937,1.07140781789393e-55,"LUM",2.14281563578787e-51
"MARCKS",0.1301179358973,0.015956815498643,8.15437992050268,3.50975935692238e-16,"MARCKS",7.01951871384476e-12
"LASS6.1",0.130046623050205,0.0222720396512902,5.83900824021169,5.25124727502094e-09,"LASS6.1",0.000105024945500419
"ZMYND8.6",0.130042301279169,0.0259330378968403,5.01454175158605,5.31600087509709e-07,"ZMYND8.6",0.0106320017501942
"SLC38A7",0.130040624004885,0.0260438404731593,4.99314316330975,5.94044893816396e-07,"SLC38A7",0.0118808978763279
"NCRNA00219",0.130029506802193,0.0154470244302537,8.41777051556445,3.83716488405462e-17,"NCRNA00219",7.67432976810923e-13
"NOS1.4",0.130021477432187,0.0159286036628501,8.16276681774893,3.27436241441985e-16,"NOS1.4",6.54872482883971e-12
"KIF1B.1",0.130020419547477,0.0198857086002681,6.53838503626286,6.21866591854946e-11,"KIF1B.1",1.24373318370989e-06
"MRGPRF",0.129997541806256,0.0171322354024462,7.58789140777826,3.25153228118285e-14,"MRGPRF",6.5030645623657e-10
"SLC24A3",0.129997069189761,0.0121125772026602,10.7324037663273,7.17062200991851e-27,"SLC24A3",1.4341244019837e-22
"C11orf74",0.129978652750458,0.0201815718682739,6.44046229891483,1.19110140691124e-10,"C11orf74",2.38220281382249e-06
"PXMP4",0.129976852612438,0.026929096433542,4.82663252119157,1.38861005128918e-06,"PXMP4",0.0277722010257837
"TRIM23.1",0.129898294539382,0.0232610134676418,5.58437811491243,2.34537934371976e-08,"TRIM23.1",0.000469075868743951
"RHEB.5",0.129892386309488,0.0197785227212143,6.56734520269131,5.12202127778589e-11,"RHEB.5",1.02440425555718e-06
"NAA25",0.12989044739948,0.0260938468308938,4.97781903301799,6.43047350891454e-07,"NAA25",0.0128609470178291
"FSCN1.1",0.12988559195265,0.0139117171742759,9.33641694447475,9.96493207189697e-21,"FSCN1.1",1.99298641437939e-16
"GUSBP1.2",0.12987701375208,0.013916993542433,9.33226083320974,1.0363626862314e-20,"GUSBP1.2",2.07272537246279e-16
"CKS1B",0.129838214366181,0.0199274958671017,6.5155308640927,7.24330273104612e-11,"CKS1B",1.44866054620922e-06
"DIO2.1",0.129829743659654,0.0132833507422276,9.77387002564999,1.45774868451109e-22,"DIO2.1",2.91549736902219e-18
"SCD5.3",0.129804490288201,0.010763770220004,12.0593888233479,1.73062389263493e-33,"SCD5.3",3.46124778526987e-29
"PBX4",0.129801230324702,0.0275099754529622,4.71833319323175,2.37784821014264e-06,"PBX4",0.0475569642028527
"CRIPT.2",0.129760024810333,0.0235956195042648,5.4993268893355,3.81243784338162e-08,"CRIPT.2",0.000762487568676325
"DAB1.1",0.129733725007972,0.0213880139629789,6.06572097963519,1.31363014999173e-09,"DAB1.1",2.62726029998346e-05
"NCRNA00085",0.129663360246141,0.0176947661669105,7.32778037432411,2.33995770899019e-13,"NCRNA00085",4.67991541798038e-09
"ZNF385B.1",0.129593360878709,0.0245110766826106,5.28713457008805,1.24247238024095e-07,"ZNF385B.1",0.00248494476048191
"PPOX",0.129591672986313,0.0258523423758526,5.01276329634867,5.36538834799763e-07,"PPOX",0.0107307766959953
"SFRS18.1",0.129513958688167,0.0164546685755801,7.87095516954831,3.51943747101819e-15,"SFRS18.1",7.03887494203638e-11
"RBPMS.3",0.129509373286808,0.0123966207471913,10.447151359063,1.50992432166037e-25,"RBPMS.3",3.01984864332074e-21
"RNF130.1",0.12948241118845,0.0278050661212318,4.65679206170195,3.21174539483459e-06,"RNF130.1",0.0642349078966917
"HJURP",0.129477425259925,0.015321039342713,8.45095573241946,2.88927798785088e-17,"HJURP",5.77855597570176e-13
"ZNF610",0.129476110908394,0.015617238848077,8.29058914753917,1.1268889728389e-16,"ZNF610",2.25377794567779e-12
"TMEM87B.1",0.12947254314446,0.0229651573810974,5.6377816618417,1.72254715727647e-08,"TMEM87B.1",0.000344509431455294
"KIAA1267 /// LOC100294337.1",0.12947089329362,0.0196197780072838,6.59899889007684,4.13943412269231e-11,"KIAA1267 /// LOC100294337.1",8.27886824538462e-07
"NFS1",0.129463706730814,0.023448720266992,5.52114167667633,3.36804068655792e-08,"NFS1",0.000673608137311584
"GTF2IRD2.1",0.129456108575023,0.0192584994661405,6.7220246729309,1.79216596076696e-11,"GTF2IRD2.1",3.58433192153392e-07
"PADI1.1",0.1294526739427,0.0267814954594566,4.8336611425853,1.34044678868002e-06,"PADI1.1",0.0268089357736003
"CDH11",0.129423538006247,0.0115684545884715,11.1876255394756,4.68820358632067e-29,"CDH11",9.37640717264133e-25
"RABL3.2",0.129404986306652,0.0232321898382272,5.5700726968804,2.54633068901916e-08,"RABL3.2",0.000509266137803833
"TTC27",0.129362743502983,0.0265814834442364,4.86664876226207,1.13506492449663e-06,"TTC27",0.0227012984899326
"METT11D1.2",0.129359476708452,0.0227143281183973,5.69506066981917,1.23328058380147e-08,"METT11D1.2",0.000246656116760293
"MKLN1",0.129359040760328,0.0262904995993752,4.92037210138836,8.63798316482015e-07,"MKLN1",0.0172759663296403
"THY1.2",0.129347727195835,0.0125618360919351,10.2968806669018,7.27832135146478e-25,"THY1.2",1.45566427029296e-20
"EXT2.1",0.129324070868639,0.0258216194906327,5.00836405383304,5.48946281631864e-07,"EXT2.1",0.0109789256326373
"PRKDC",0.12931797574661,0.0228196784241336,5.66694996060267,1.45361770952827e-08,"PRKDC",0.000290723541905654
"LOC100289049",0.129303820976737,0.0202262371089529,6.39287576231875,1.62794531478968e-10,"LOC100289049",3.25589062957936e-06
"PARVA.3",0.129242971175005,0.0221516506725309,5.83446232001448,5.3964300931344e-09,"PARVA.3",0.000107928601862688
"DNAJC24.2",0.129228019962003,0.0278688496239499,4.63700589388331,3.53492336005934e-06,"DNAJC24.2",0.0706984672011868
"UBN2",0.129211925669899,0.0249682695366791,5.17504529018652,2.27855702687343e-07,"UBN2",0.00455711405374686
"TBRG1.3",0.129198518616657,0.0291499401101917,4.43220528509715,9.32741472324722e-06,"TBRG1.3",0.186548294464944
"IL18R1",0.129159772587676,0.0207736921404907,6.21746831108208,5.05240151997438e-10,"IL18R1",1.01048030399488e-05
"BSDC1",0.129095355977085,0.0253112649514218,5.10031230066331,3.39093508010631e-07,"BSDC1",0.00678187016021263
"ZNF519.1",0.128897878540887,0.0237874823213989,5.41872724483045,6.0024809697653e-08,"ZNF519.1",0.00120049619395306
"ACTR3.3",0.128852511136912,0.0193864490886762,6.64652461869232,3.00094276184114e-11,"ACTR3.3",6.00188552368228e-07
"SLMO1",0.12880834012141,0.0265663814193472,4.84854666836952,1.24369274351903e-06,"SLMO1",0.0248738548703806
"TFDP2.3",0.128777611815436,0.0183027788505516,7.03595955930784,1.97894332669581e-12,"TFDP2.3",3.95788665339163e-08
"TGS1.2",0.128739915758357,0.016300547535258,7.89788904206396,2.83666492184335e-15,"TGS1.2",5.67332984368671e-11
"MRPS28",0.128723638998578,0.0206222948231663,6.24196482992644,4.32108126119428e-10,"MRPS28",8.64216252238857e-06
"SENP6.1",0.128709001349644,0.020072638276023,6.41216164909364,1.43470589010753e-10,"SENP6.1",2.86941178021507e-06
"R3HCC1",0.128678197403414,0.0279762395522214,4.5995530301068,4.23398404164174e-06,"R3HCC1",0.0846796808328349
"DCAF13.2",0.128668721932527,0.025187797038076,5.10837536677067,3.24940630212551e-07,"DCAF13.2",0.00649881260425102
"CHCHD1",0.128610525843631,0.0231296372005771,5.56042123481394,2.6912429171046e-08,"CHCHD1",0.00053824858342092
"CPSF1.2",0.128528589792246,0.0182031707887312,7.06078030492426,1.65570190993596e-12,"CPSF1.2",3.31140381987192e-08
"ITGA2.1",0.128459071723185,0.0126134127131123,10.1843231998303,2.32975356641386e-24,"ITGA2.1",4.65950713282772e-20
"FOXP1.4",0.128440552105982,0.0220095619741135,5.83567052615799,5.35746706706148e-09,"FOXP1.4",0.00010714934134123
"SHC1",0.128332670592093,0.0238910508660872,5.37157914532167,7.80500977918646e-08,"SHC1",0.00156100195583729
"CLDN19",0.128273055336765,0.0240024074633767,5.34417455967642,9.08300051983808e-08,"CLDN19",0.00181660010396762
"FGD6.2",0.128201975165939,0.0200371850195389,6.39820289331686,1.57216294134748e-10,"FGD6.2",3.14432588269497e-06
"SUCLA2",0.128173363621735,0.0220416084085923,5.81506400285066,6.06106911576801e-09,"SUCLA2",0.00012122138231536
"QRSL1.1",0.128167294017939,0.0212565738344973,6.02953679251621,1.64430280473862e-09,"QRSL1.1",3.28860560947723e-05
"CREB5.1",0.128148231205775,0.01531897460322,8.36532695725204,5.99484526990969e-17,"CREB5.1",1.19896905398194e-12
"LANCL2",0.128132328316101,0.023749827967783,5.39508448187137,6.84913186973725e-08,"LANCL2",0.00136982637394745
"FAM110A",0.12811813909306,0.025685009557519,4.9880510578029,6.09914515151806e-07,"FAM110A",0.0121982903030361
"FABP4.1",0.128106225280476,0.011906844532554,10.759040729072,5.3726503838727e-27,"FABP4.1",1.07453007677454e-22
"LSM11.1",0.128092574395191,0.0206813933205122,6.19361434745047,5.87999947951899e-10,"LSM11.1",1.1759998959038e-05
"MS4A14",0.128080352087348,0.0214914009858998,5.95960924889819,2.52841782814202e-09,"MS4A14",5.05683565628405e-05
"ZNF207.8",0.127965803853748,0.0265864530867379,4.81319578193681,1.48535643148081e-06,"ZNF207.8",0.0297071286296162
"PLIN1",0.127918907177725,0.0128966376990931,9.91877962011137,3.44947855899067e-23,"PLIN1",6.89895711798135e-19
"PRPF40A.3",0.12791194277442,0.0255111333429442,5.01396551281785,5.33195474955189e-07,"PRPF40A.3",0.0106639094991038
"CLMN",0.127907383419613,0.0150546929783554,8.49618013489279,1.95931852821747e-17,"CLMN",3.91863705643494e-13
"PRG2",0.127857913217174,0.025622801216435,4.99000527448822,6.03776438610353e-07,"PRG2",0.0120755287722071
"DHX36.2",0.127797038983046,0.0255664152977337,4.99862954953932,5.77392086603285e-07,"DHX36.2",0.0115478417320657
"PCGF3",0.12776309685359,0.0243536432447217,5.24615949941209,1.5530246605595e-07,"PCGF3",0.00310604932111899
"MYH14.5",0.127704885410814,0.0203260129575139,6.28283006990829,3.32464406702441e-10,"MYH14.5",6.64928813404882e-06
"FMO2.1",0.127683865176026,0.0107059268938215,11.9264652600714,8.61546765726364e-33,"FMO2.1",1.72309353145273e-28
"SLC12A8",0.127681798590023,0.0138833162458455,9.19677952508153,3.68838219789252e-20,"SLC12A8",7.37676439578504e-16
"LOC144571",0.12761842022943,0.0172730022984189,7.38831721461137,1.4869865592132e-13,"LOC144571",2.9739731184264e-09
"GADD45B",0.127599094016637,0.0137191613376887,9.30079404096677,1.39400686708672e-20,"GADD45B",2.78801373417344e-16
"C4orf48",0.127592338821614,0.0138201391884282,9.23234832022888,2.64762475457217e-20,"C4orf48",5.29524950914435e-16
"KLHL24.2",0.127563717865592,0.0141921302054575,8.98834184994569,2.50988312960249e-19,"KLHL24.2",5.01976625920497e-15
"CDKN2B.1",0.127561053987291,0.0103237401017066,12.3560892400036,4.51597560437354e-35,"CDKN2B.1",9.03195120874707e-31
"DACH1.1",0.127497818499501,0.0106691343708739,11.9501558484034,6.48035991767047e-33,"DACH1.1",1.2960719835341e-28
"MXRA5",0.127462246023345,0.0111994662891301,11.3811000214409,5.19404030015157e-30,"MXRA5",1.03880806003031e-25
